P1	P2	P3	Dstatistic	Z-score	p-value	BBAA	ABBA	BABA
TstrBot	TstrRSA	ToryBot	0.000411973	0.222255	0.824115	1.32066e+06	48680.6	48640.5
TstrBot	TstrTan	ToryBot	0.000478941	0.280393	0.779176	1.33221e+06	49041.6	48994.7
TstrBot	TstrZam	ToryBot	0.0183685	12.2692	2.3e-16	1.33158e+06	49706.9	47913.8
TstrZim	TstrBot	ToryBot	0.0075856	7.45513	8.97809e-14	1.33069e+06	50323.7	49565.9
TstrNA-	TstrNam	ToryBot	0.116459	32.7549	2.3e-16	1.30394e+06	68773.2	54425.6
TstrNA-	TstrRSA	ToryBot	0.135186	35.471	2.3e-16	1.2939e+06	68190	51948.9
TstrNA-	TstrTan	ToryBot	0.13813	37.4006	2.3e-16	1.30627e+06	67777.2	51325.5
TstrNA-	TstrZam	ToryBot	0.153075	44.8356	2.3e-16	1.30545e+06	68529.5	50334.4
TstrNA-	TstrZim	ToryBot	0.129568	37.6004	2.3e-16	1.30469e+06	68302.3	52632.9
TstrNam	TstrRSA	ToryBot	0.0212595	12.7548	2.3e-16	1.31932e+06	50653.5	48544.6
TstrNam	TstrTan	ToryBot	0.0204039	13.9963	2.3e-16	1.32799e+06	53761.9	51611.9
TstrNam	TstrZam	ToryBot	0.0370194	29.61	2.3e-16	1.32714e+06	54569.2	50673.2
TstrNam	TstrZim	ToryBot	0.0125663	10.2071	2.3e-16	1.32654e+06	54203.4	52858.1
TstrRSA	TstrTan	ToryBot	0.000188156	0.10038	0.920043	1.31765e+06	51218.8	51199.5
TstrRSA	TstrZam	ToryBot	0.0170354	9.32573	2.3e-16	1.31688e+06	51970.3	50229.3
TstrZim	TstrRSA	ToryBot	0.00732483	3.88192	0.000103637	1.31629e+06	52331.9	51570.8
TstrTan	TstrZam	ToryBot	0.0176132	12.1236	2.3e-16	1.33053e+06	50426.2	48680.6
TstrZim	TstrTan	ToryBot	0.0078869	5.69693	1.21984e-08	1.3293e+06	51415.8	50611.1
TstrZim	TstrZam	ToryBot	0.0249691	22.1163	2.3e-16	1.3283e+06	52350.5	49799.9
ToryKen	ToryEth	ToryNam	0.00483434	3.31605	0.000913006	132666	115736	114623
ToryKen	ToryEth	ToryRSA	0.00532458	2.69537	0.00703108	125544	107798	106656
ToryEth	ToryKen	ToryTan	0.00129877	1.02228	0.30665	121414	114475	114178
ToryKen	ToryEth	ToryZam	0.00249137	1.61856	0.105542	129626	115214	114642
ToryKen	ToryEth	ToryZim	0.000354048	0.214798	0.829925	140608	115578	115496
ToryKen	ToryEth	TscrGha	0.00257429	2.23342	0.0255215	1.89357e+06	91892.2	91420.3
ToryKen	ToryEth	TspeBot	0.00218853	1.15766	0.247003	1.70709e+06	103115	102665
ToryKen	ToryEth	TspeCam	0.00175146	1.02688	0.304478	1.70935e+06	103215	102854
ToryKen	ToryEth	TspeCon	0.00195084	1.07372	0.282948	1.70394e+06	103137	102735
ToryKen	ToryEth	TspeDRC	0.00131198	0.751382	0.452422	1.70912e+06	103198	102927
ToryKen	ToryEth	TspeGha	0.00123271	0.644305	0.519377	1.69738e+06	102564	102312
ToryKen	ToryEth	TspeTan	0.00128658	0.757938	0.448488	1.70915e+06	103104	102840
ToryKen	ToryEth	TspeZam	0.00179933	1.05799	0.290059	1.69001e+06	101600	101235
ToryEth	ToryKen	TstrBot	0.000359002	0.210279	0.83345	1.77273e+06	98096.7	98026.3
ToryEth	ToryKen	TstrNA-	0.000171848	0.0996214	0.920645	1.77539e+06	96617.5	96584.3
ToryEth	ToryKen	TstrNam	0.000379148	0.229512	0.818471	1.7747e+06	98022.5	97948.2
ToryEth	ToryKen	TstrRSA	0.000883451	0.495005	0.620596	1.76013e+06	97016.5	96845.2
ToryEth	ToryKen	TstrTan	0.000298452	0.178414	0.858398	1.7726e+06	98035.8	97977.3
ToryEth	ToryKen	TstrZam	0.000420315	0.243762	0.807415	1.77086e+06	98062.1	97979.7
ToryEth	ToryKen	TstrZim	0.000282571	0.16774	0.866787	1.77335e+06	98012.4	97957.1
ToryRSA	ToryNam	ToryEth	0.00824527	4.90439	9.37199e-07	127176	106798	105052
ToryTan	ToryEth	ToryNam	0.00428855	3.92093	8.82097e-05	129674	119950	118925
ToryNam	ToryZam	ToryEth	0.0106862	8.45377	2.3e-16	129604	119723	117192
ToryZim	ToryNam	ToryEth	0.0324987	17.7786	2.3e-16	129526	129229	121094
ToryNam	ToryEth	TscrGha	0.00256823	2.1037	0.035405	1.89141e+06	100154	99641.1
ToryNam	ToryEth	TspeBot	0.00131377	1.13358	0.256972	1.70427e+06	112286	111992
ToryNam	ToryEth	TspeCam	0.000995403	0.860632	0.389441	1.70653e+06	112392	112168
ToryNam	ToryEth	TspeCon	0.00119585	1.05998	0.289155	1.70108e+06	112269	112001
ToryNam	ToryEth	TspeDRC	0.000895961	0.770343	0.441096	1.70634e+06	112414	112213
ToryNam	ToryEth	TspeGha	0.000378272	0.302251	0.762461	1.69453e+06	111643	111558
ToryNam	ToryEth	TspeTan	0.000954737	0.765418	0.444023	1.7064e+06	112338	112124
ToryNam	ToryEth	TspeZam	0.00127195	0.965004	0.334543	1.68722e+06	110658	110377
ToryEth	ToryNam	TstrBot	0.00229575	1.42579	0.153928	1.76949e+06	107085	106594
ToryEth	ToryNam	TstrNA-	0.00194058	1.19998	0.230148	1.77222e+06	105455	105046
ToryEth	ToryNam	TstrNam	0.00209367	1.34494	0.178643	1.77148e+06	106979	106532
ToryEth	ToryNam	TstrRSA	0.0025232	1.58999	0.111838	1.75694e+06	105877	105344
ToryEth	ToryNam	TstrTan	0.00223387	1.40377	0.160386	1.76936e+06	107017	106540
ToryEth	ToryNam	TstrZam	0.00225123	1.42115	0.155272	1.76761e+06	107026	106546
ToryEth	ToryNam	TstrZim	0.00209598	1.3207	0.186602	1.77013e+06	106983	106535
ToryTan	ToryEth	ToryRSA	0.00590445	4.58273	4.58947e-06	122855	111838	110525
ToryRSA	ToryZam	ToryEth	0.0189994	8.22744	2.3e-16	120269	113783	109540
ToryZim	ToryRSA	ToryEth	0.0241416	9.80646	2.3e-16	120669	120191	114524
ToryRSA	ToryEth	TscrGha	0.00842607	5.13647	2.79952e-07	1.76097e+06	94104.9	92532.3
ToryRSA	ToryEth	TspeBot	0.00581129	3.81879	0.000134106	1.58586e+06	105470	104252
ToryRSA	ToryEth	TspeCam	0.0050781	3.35172	0.000803121	1.58803e+06	105490	104424
ToryRSA	ToryEth	TspeCon	0.00508608	2.87319	0.00406349	1.58296e+06	105395	104328
ToryRSA	ToryEth	TspeDRC	0.00493033	3.08587	0.00202959	1.58793e+06	105491	104456
ToryRSA	ToryEth	TspeGha	0.00444586	2.56973	0.0101778	1.57704e+06	104784	103856
ToryRSA	ToryEth	TspeTan	0.00538184	3.51728	0.00043599	1.58806e+06	105473	104344
ToryRSA	ToryEth	TspeZam	0.0051257	3.28948	0.00100373	1.57e+06	103816	102758
ToryRSA	ToryEth	TstrBot	0.000594859	0.277513	0.781386	1.64778e+06	99898.7	99780
ToryRSA	ToryEth	TstrNA-	0.0006389	0.294679	0.768239	1.65023e+06	98455.2	98329.5
ToryRSA	ToryEth	TstrNam	0.00110471	0.520316	0.602844	1.64963e+06	99872.2	99651.8
ToryRSA	ToryEth	TstrRSA	0.000840224	0.393272	0.694119	1.63608e+06	98791.8	98625.9
ToryRSA	ToryEth	TstrTan	0.000953295	0.453751	0.650008	1.64764e+06	99877.7	99687.4
ToryRSA	ToryEth	TstrZam	0.000797289	0.375493	0.707294	1.64607e+06	99870.9	99711.8
ToryRSA	ToryEth	TstrZim	0.00084685	0.398508	0.690256	1.64833e+06	99844.8	99675.8
ToryEth	ToryTan	ToryZam	0.00295351	2.30208	0.0213304	125994	119506	118802
ToryEth	ToryTan	ToryZim	0.00946449	7.48281	7.27479e-14	136473	120881	118614
ToryTan	ToryEth	TscrGha	0.00526447	5.18553	2.154e-07	1.89593e+06	95515.4	94515
ToryTan	ToryEth	TspeBot	0.00489421	4.1716	3.02465e-05	1.70893e+06	107234	106190
ToryTan	ToryEth	TspeCam	0.00424725	3.69464	0.000220202	1.71116e+06	107301	106394
ToryTan	ToryEth	TspeCon	0.0043751	3.63843	0.000274304	1.70572e+06	107202	106268
ToryTan	ToryEth	TspeDRC	0.00417575	3.69573	0.000219259	1.71097e+06	107324	106432
ToryTan	ToryEth	TspeGha	0.00414198	3.34591	0.000820138	1.69919e+06	106637	105757
ToryTan	ToryEth	TspeTan	0.00432537	3.76097	0.000169258	1.71105e+06	107259	106335
ToryTan	ToryEth	TspeZam	0.00452776	4.30592	1.66292e-05	1.69182e+06	105646	104693
ToryTan	ToryEth	TstrBot	0.00331518	2.94198	0.00326126	1.77469e+06	102067	101393
ToryTan	ToryEth	TstrNA-	0.00330179	2.73139	0.00630675	1.77735e+06	100550	99888.2
ToryTan	ToryEth	TstrNam	0.00320745	2.95328	0.0031442	1.77665e+06	101977	101324
ToryTan	ToryEth	TstrRSA	0.00274775	2.331	0.0197534	1.76208e+06	100843	100290
ToryTan	ToryEth	TstrTan	0.00325094	2.92292	0.00346768	1.77455e+06	102005	101344
ToryTan	ToryEth	TstrZam	0.00318689	2.83784	0.00454203	1.7728e+06	102008	101360
ToryTan	ToryEth	TstrZim	0.00332544	3.01854	0.00253993	1.77531e+06	101990	101314
ToryEth	ToryZam	ToryZim	0.0314442	17.7817	2.3e-16	130616	127737	119949
ToryZam	ToryEth	TscrGha	0.00590975	4.07621	4.57759e-05	1.89289e+06	99200	98034.4
ToryZam	ToryEth	TspeBot	0.00433011	2.26065	0.0237809	1.7057e+06	111197	110238
ToryZam	ToryEth	TspeCam	0.00407244	2.66221	0.00776287	1.70798e+06	111312	110409
ToryZam	ToryEth	TspeCon	0.00444104	3.36937	0.00075339	1.70258e+06	111231	110247
ToryZam	ToryEth	TspeDRC	0.00376638	2.34934	0.0188069	1.70776e+06	111301	110465
ToryZam	ToryEth	TspeGha	0.00339308	1.72568	0.0844044	1.69596e+06	110561	109814
ToryZam	ToryEth	TspeTan	0.00417961	2.22619	0.0260013	1.70786e+06	111270	110344
ToryZam	ToryEth	TspeZam	0.00452823	2.32609	0.0200135	1.68865e+06	109598	108610
ToryZam	ToryEth	TstrBot	0.000161883	0.0877656	0.930063	1.77098e+06	105551	105517
ToryZam	ToryEth	TstrNA-	0.000440906	0.230587	0.817636	1.77369e+06	104015	103923
ToryZam	ToryEth	TstrNam	7.18376e-05	0.0394959	0.968495	1.77294e+06	105458	105443
ToryEth	ToryZam	TstrRSA	0.000335105	0.18046	0.856792	1.7584e+06	104368	104298
ToryZam	ToryEth	TstrTan	5.8026e-05	0.0312692	0.975055	1.77084e+06	105481	105468
ToryEth	ToryZam	TstrZam	8.37157e-05	0.0453582	0.963822	1.76907e+06	105491	105474
ToryZam	ToryEth	TstrZim	0.000224832	0.123006	0.902102	1.7716e+06	105474	105427
ToryZim	ToryEth	TscrGha	0.0182374	12.562	2.3e-16	1.88784e+06	104136	100406
ToryZim	ToryEth	TspeBot	0.0186	12.6957	2.3e-16	1.70089e+06	117036	112761
ToryZim	ToryEth	TspeCam	0.0183402	13.2806	2.3e-16	1.70315e+06	117151	112932
ToryZim	ToryEth	TspeCon	0.0180739	12.6221	2.3e-16	1.69769e+06	117003	112849
ToryZim	ToryEth	TspeDRC	0.0182956	13.694	2.3e-16	1.70296e+06	117170	112959
ToryZim	ToryEth	TspeGha	0.0177747	11.6237	2.3e-16	1.69115e+06	116365	112301
ToryZim	ToryEth	TspeTan	0.018448	13.0934	2.3e-16	1.70303e+06	117099	112856
ToryZim	ToryEth	TspeZam	0.0190461	13.4598	2.3e-16	1.68391e+06	115384	111071
ToryZim	ToryEth	TstrBot	0.00655894	4.28005	1.86854e-05	1.76475e+06	109985	108552
ToryZim	ToryEth	TstrNA-	0.0069144	4.43065	9.39508e-06	1.76752e+06	108391	106902
ToryZim	ToryEth	TstrNam	0.00668462	4.48283	7.36607e-06	1.76673e+06	109911	108452
ToryZim	ToryEth	TstrRSA	0.00674721	4.65807	3.19192e-06	1.75228e+06	108750	107292
ToryZim	ToryEth	TstrTan	0.00683687	4.57462	4.77091e-06	1.76464e+06	109953	108460
ToryZim	ToryEth	TstrZam	0.00687401	4.60173	4.1899e-06	1.7629e+06	109966	108464
ToryZim	ToryEth	TstrZim	0.00677889	4.46854	7.87544e-06	1.76539e+06	109931	108450
ToryEth	TspeBot	TscrGha	0.166838	78.2562	2.3e-16	868462	802355	572909
ToryEth	TspeCam	TscrGha	0.16646	83.7235	2.3e-16	869760	804918	575186
ToryEth	TspeCon	TscrGha	0.170375	67.2791	2.3e-16	868077	805158	570740
ToryEth	TspeDRC	TscrGha	0.16702	79.6323	2.3e-16	869616	805281	574783
ToryEth	TspeGha	TscrGha	0.170139	65.3422	2.3e-16	865047	800890	567990
ToryEth	TspeTan	TscrGha	0.166638	70.6588	2.3e-16	868499	803358	573861
ToryEth	TspeZam	TscrGha	0.164581	71.3011	2.3e-16	856301	790264	566900
TstrBot	ToryEth	TscrGha	0.0640591	41.9623	2.3e-16	920022	689593	606563
TstrNA-	ToryEth	TscrGha	0.0768231	49.0097	2.3e-16	905887	694322	595253
TstrNam	ToryEth	TscrGha	0.0654338	42.8891	2.3e-16	919419	690902	606039
TstrRSA	ToryEth	TscrGha	0.0644911	42.1135	2.3e-16	909483	683117	600345
TstrTan	ToryEth	TscrGha	0.0639398	41.9712	2.3e-16	919640	689087	606263
TstrZam	ToryEth	TscrGha	0.0638957	41.7961	2.3e-16	920507	688335	605655
TstrZim	ToryEth	TscrGha	0.0644728	42.0704	2.3e-16	919228	689448	605931
TspeCam	TspeBot	ToryEth	0.00402128	1.5086	0.131401	1.51729e+06	154546	153308
TspeBot	TspeCon	ToryEth	0.00721464	1.51696	0.129278	1.51569e+06	152269	150088
TspeDRC	TspeBot	ToryEth	0.00333624	1.0139	0.310631	1.51798e+06	153930	152907
TspeBot	TspeGha	ToryEth	0.0101047	2.04803	0.0405568	1.505e+06	155313	152206
TspeTan	TspeBot	ToryEth	0.00367016	1.74727	0.0805908	1.51241e+06	157586	156433
TspeZam	TspeBot	ToryEth	0.00611863	2.68542	0.00724394	1.51836e+06	134797	133158
TspeBot	ToryEth	TstrBot	0.110199	45.9477	2.3e-16	859136	789163	632498
TspeBot	ToryEth	TstrNA-	0.110089	45.741	2.3e-16	863085	775614	621776
TspeBot	ToryEth	TstrNam	0.110076	45.8608	2.3e-16	860489	788466	632096
TspeBot	ToryEth	TstrRSA	0.109182	45.1149	2.3e-16	851112	779889	626352
TspeBot	ToryEth	TstrTan	0.109283	45.7068	2.3e-16	858093	788195	632894
TspeBot	ToryEth	TstrZam	0.110231	46.0775	2.3e-16	857154	789001	632327
TspeBot	ToryEth	TstrZim	0.108825	45.5313	2.3e-16	858203	787532	632948
TspeCam	TspeCon	ToryEth	0.0123442	3.19615	0.00139276	1.53716e+06	140406	136982
TspeCam	TspeDRC	ToryEth	0.000689344	0.525631	0.599144	1.52762e+06	149782	149575
TspeCam	TspeGha	ToryEth	0.014678	3.52117	0.000429648	1.52077e+06	148001	143719
TspeCam	TspeTan	ToryEth	0.000219614	0.104331	0.916907	1.51383e+06	159050	158980
TspeZam	TspeCam	ToryEth	0.00115475	0.492907	0.622078	1.50186e+06	150924	150575
TspeCam	ToryEth	TstrBot	0.112314	53.193	2.3e-16	861574	792810	632705
TspeCam	ToryEth	TstrNA-	0.112262	52.8953	2.3e-16	865559	779298	621987
TspeCam	ToryEth	TstrNam	0.112146	52.8479	2.3e-16	862889	792073	632332
TspeCam	ToryEth	TstrRSA	0.111253	52.3525	2.3e-16	853498	783491	626612
TspeCam	ToryEth	TstrTan	0.111371	52.7187	2.3e-16	860524	791834	633134
TspeCam	ToryEth	TstrZam	0.112365	53.4217	2.3e-16	859592	792646	632509
TspeCam	ToryEth	TstrZim	0.110927	52.6554	2.3e-16	860634	791170	633172
TspeDRC	TspeCon	ToryEth	0.011098	3.63853	0.000274204	1.53094e+06	146027	142821
TspeCon	TspeGha	ToryEth	0.003025	1.66755	0.095405	1.5285e+06	139163	138323
TspeTan	TspeCon	ToryEth	0.0107246	2.2796	0.0226312	1.51156e+06	158435	155073
TspeZam	TspeCon	ToryEth	0.0125115	2.65408	0.00795252	1.5001e+06	150013	146306
TspeCon	ToryEth	TstrBot	0.1107	60.9406	2.3e-16	860862	788869	631621
TspeCon	ToryEth	TstrNA-	0.110648	61.1439	2.3e-16	864827	775417	620915
TspeCon	ToryEth	TstrNam	0.110498	60.6964	2.3e-16	862161	788118	631278
TspeCon	ToryEth	TstrRSA	0.109678	60.1779	2.3e-16	852816	779604	625496
TspeCon	ToryEth	TstrTan	0.109768	60.4864	2.3e-16	859835	787912	632046
TspeCon	ToryEth	TstrZam	0.110752	61.4155	2.3e-16	858888	788713	631430
TspeCon	ToryEth	TstrZim	0.109326	60.7433	2.3e-16	859940	787246	632077
TspeDRC	TspeGha	ToryEth	0.013748	3.93818	8.21033e-05	1.51927e+06	149830	145766
TspeTan	TspeDRC	ToryEth	0.000478777	0.163019	0.870504	1.53441e+06	142634	142497
TspeZam	TspeDRC	ToryEth	0.0018662	0.616321	0.537682	1.50152e+06	151335	150771
TspeDRC	ToryEth	TstrBot	0.111989	53.6511	2.3e-16	861433	792462	632843
TspeDRC	ToryEth	TstrNA-	0.111903	53.0868	2.3e-16	865389	778926	622143
TspeDRC	ToryEth	TstrNam	0.111785	53.2699	2.3e-16	862741	791718	632510
TspeDRC	ToryEth	TstrRSA	0.110914	52.6783	2.3e-16	853368	783151	626771
TspeDRC	ToryEth	TstrTan	0.111019	53.1833	2.3e-16	860385	791487	633307
TspeDRC	ToryEth	TstrZam	0.112031	53.7896	2.3e-16	859464	792311	632669
TspeDRC	ToryEth	TstrZim	0.110576	53.0739	2.3e-16	860488	790816	633338
TspeTan	TspeGha	ToryEth	0.0133755	2.69093	0.00712538	1.50247e+06	160280	156049
TspeZam	TspeGha	ToryEth	0.0149463	3.18538	0.00144562	1.49041e+06	153002	148496
TspeGha	ToryEth	TstrBot	0.108844	56.9229	2.3e-16	856018	783594	629759
TspeGha	ToryEth	TstrNA-	0.108868	56.1165	2.3e-16	860068	770290	619036
TspeGha	ToryEth	TstrNam	0.108696	56.6364	2.3e-16	857344	782872	629368
TspeGha	ToryEth	TstrRSA	0.107832	56.0306	2.3e-16	848017	774389	623637
TspeGha	ToryEth	TstrTan	0.107932	56.3713	2.3e-16	854998	782646	630160
TspeGha	ToryEth	TstrZam	0.108891	57.3827	2.3e-16	854038	783429	629567
TspeGha	ToryEth	TstrZim	0.10746	56.4247	2.3e-16	855088	781967	630214
TspeZam	TspeTan	ToryEth	0.00148997	0.837457	0.402336	1.49492e+06	155373	154911
TspeTan	ToryEth	TstrBot	0.110525	45.3612	2.3e-16	859447	790614	633242
TspeTan	ToryEth	TstrNA-	0.110336	44.7761	2.3e-16	863363	777064	622628
TspeTan	ToryEth	TstrNam	0.110362	45.0447	2.3e-16	860760	789874	632858
TspeTan	ToryEth	TstrRSA	0.109419	44.575	2.3e-16	851379	781285	627174
TspeTan	ToryEth	TstrTan	0.109438	44.8822	2.3e-16	858330	789570	633800
TspeTan	ToryEth	TstrZam	0.110493	45.3265	2.3e-16	857419	790404	633116
TspeTan	ToryEth	TstrZim	0.109018	44.7106	2.3e-16	858438	788904	633804
TspeZam	ToryEth	TstrBot	0.109545	48.7068	2.3e-16	845879	779388	625490
TspeZam	ToryEth	TstrNA-	0.109424	48.0331	2.3e-16	849758	766030	614921
TspeZam	ToryEth	TstrNam	0.10937	48.2135	2.3e-16	847177	778674	625139
TspeZam	ToryEth	TstrRSA	0.108487	47.5199	2.3e-16	838065	770342	619555
TspeZam	ToryEth	TstrTan	0.108546	48.1508	2.3e-16	844809	778401	625964
TspeZam	ToryEth	TstrZam	0.109545	48.724	2.3e-16	843899	779199	625338
TspeZam	ToryEth	TstrZim	0.108154	48.1497	2.3e-16	844940	777769	625951
TstrNA-	TstrBot	ToryEth	0.141383	36.0453	2.3e-16	1.30763e+06	66173.8	49779.9
TstrNam	TstrBot	ToryEth	0.0204527	18.7937	2.3e-16	1.33041e+06	51190.5	49138.5
TstrBot	TstrRSA	ToryEth	8.93929e-05	0.0487152	0.961146	1.32014e+06	48671.8	48663.1
TstrBot	TstrTan	ToryEth	0.000748438	0.441014	0.659203	1.33166e+06	49070.3	48996.9
TstrBot	TstrZam	ToryEth	0.018616	12.5062	2.3e-16	1.33103e+06	49732.7	47914.9
TstrZim	TstrBot	ToryEth	0.0070096	6.76712	1.31373e-11	1.33012e+06	50308.4	49608.1
TstrNA-	TstrNam	ToryEth	0.116753	32.8244	2.3e-16	1.30335e+06	68794.8	54410.2
TstrNA-	TstrRSA	ToryEth	0.134825	34.2705	2.3e-16	1.29336e+06	68163.6	51967
TstrNA-	TstrTan	ToryEth	0.138256	37.7316	2.3e-16	1.30568e+06	67778	51312.9
TstrNA-	TstrZam	ToryEth	0.153177	44.5223	2.3e-16	1.30487e+06	68538.6	50330.5
TstrNA-	TstrZim	ToryEth	0.129928	38.0862	2.3e-16	1.30409e+06	68323.3	52610.6
TstrNam	TstrRSA	ToryEth	0.0204417	12.7371	2.3e-16	1.31878e+06	50619.7	48591.6
TstrNam	TstrTan	ToryEth	0.0201621	14.1426	2.3e-16	1.32742e+06	53770.4	51645
TstrNam	TstrZam	ToryEth	0.0367559	29.136	2.3e-16	1.32657e+06	54573.7	50704.2
TstrNam	TstrZim	ToryEth	0.012621	10.4014	2.3e-16	1.32594e+06	54222.3	52870.7
TstrRSA	TstrTan	ToryEth	0.000750615	0.38914	0.697173	1.31712e+06	51256.3	51179.5
TstrRSA	TstrZam	ToryEth	0.0175598	9.69041	2.3e-16	1.31635e+06	52007.5	50212.5
TstrZim	TstrRSA	ToryEth	0.0064796	3.37843	0.000729004	1.31575e+06	52298.1	51624.7
TstrTan	TstrZam	ToryEth	0.0175922	11.9213	2.3e-16	1.32996e+06	50434.2	48690.3
TstrZim	TstrTan	ToryEth	0.00758164	5.47533	4.36691e-08	1.32872e+06	51416.2	50642.4
TstrZim	TstrZam	ToryEth	0.0246434	19.6677	2.3e-16	1.32771e+06	52346.3	49828.4
ToryRSA	ToryNam	ToryKen	0.00870725	5.94046	2.84216e-09	127813	106427	104589
ToryKen	ToryTan	ToryNam	0.000406608	0.355715	0.722054	129866	118858	118761
ToryNam	ToryZam	ToryKen	0.0129594	9.08551	2.3e-16	129991	119548	116489
ToryZim	ToryNam	ToryKen	0.0283495	17.2836	2.3e-16	129635	128197	121129
ToryNam	ToryKen	TscrGha	0.000178255	0.136519	0.891411	1.88514e+06	99907.4	99871.8
ToryKen	ToryNam	TspeBot	0.000789422	0.51143	0.60905	1.69844e+06	112215	112038
ToryKen	ToryNam	TspeCam	0.000699642	0.45697	0.647693	1.70063e+06	112333	112176
ToryKen	ToryNam	TspeCon	0.000668599	0.404064	0.686166	1.69523e+06	112184	112034
ToryKen	ToryNam	TspeDRC	0.000379456	0.235487	0.813831	1.7004e+06	112336	112251
ToryKen	ToryNam	TspeGha	0.000821754	0.467451	0.640177	1.68865e+06	111699	111515
ToryKen	ToryNam	TspeTan	0.000292556	0.191395	0.848216	1.70042e+06	112214	112148
ToryKen	ToryNam	TspeZam	0.000435284	0.276238	0.782365	1.68142e+06	110546	110449
ToryKen	ToryNam	TstrBot	0.00199892	1.24158	0.21439	1.76324e+06	107075	106648
ToryKen	ToryNam	TstrNA-	0.0018326	1.13724	0.255437	1.76598e+06	105473	105087
ToryKen	ToryNam	TstrNam	0.00178045	1.11586	0.264482	1.76522e+06	106967	106587
ToryKen	ToryNam	TstrRSA	0.00174569	1.07808	0.280997	1.75067e+06	105813	105444
ToryKen	ToryNam	TstrTan	0.00199529	1.29238	0.196225	1.76311e+06	107009	106583
ToryKen	ToryNam	TstrZam	0.00189996	1.1915	0.233457	1.76137e+06	107021	106615
ToryKen	ToryNam	TstrZim	0.00187518	1.15847	0.246673	1.76387e+06	106978	106577
ToryTan	ToryKen	ToryRSA	0.000760869	0.495304	0.620385	123074	110681	110513
ToryRSA	ToryZam	ToryKen	0.0217565	9.83257	2.3e-16	120625	113626	108787
ToryZim	ToryRSA	ToryKen	0.0195795	9.09569	2.3e-16	120817	119177	114600
ToryRSA	ToryKen	TscrGha	0.00587465	3.05513	0.00224964	1.75513e+06	93872.9	92776.4
ToryRSA	ToryKen	TspeBot	0.00363112	1.83425	0.0666172	1.58041e+06	105137	104377
ToryRSA	ToryKen	TspeCam	0.00320529	1.62489	0.104186	1.58258e+06	105208	104535
ToryRSA	ToryKen	TspeCon	0.00292166	1.29332	0.195902	1.57754e+06	105070	104457
ToryRSA	ToryKen	TspeDRC	0.00349464	1.65806	0.0973046	1.58243e+06	105258	104525
ToryRSA	ToryKen	TspeGha	0.00318673	1.35479	0.175485	1.57159e+06	104580	103915
ToryRSA	ToryKen	TspeTan	0.00401706	1.95768	0.0502671	1.5825e+06	105218	104376
ToryRSA	ToryKen	TspeZam	0.00316722	1.58529	0.1129	1.56462e+06	103529	102875
ToryRSA	ToryKen	TstrBot	0.000894031	0.399694	0.689382	1.64204e+06	99932.3	99753.8
ToryRSA	ToryKen	TstrNA-	0.000691152	0.31044	0.756226	1.64452e+06	98469.6	98333.5
ToryRSA	ToryKen	TstrNam	0.001416	0.629128	0.529265	1.64389e+06	99907.2	99624.7
ToryRSA	ToryKen	TstrRSA	0.0015759	0.678108	0.497703	1.63034e+06	98862.1	98551
ToryRSA	ToryKen	TstrTan	0.00116272	0.533788	0.593489	1.6419e+06	99897.3	99665.3
ToryRSA	ToryKen	TstrZam	0.00113939	0.51768	0.604682	1.64034e+06	99920.8	99693.3
ToryRSA	ToryKen	TstrZim	0.00106829	0.480149	0.631122	1.64259e+06	99868.3	99655.1
ToryKen	ToryTan	ToryZam	0.00540579	4.22222	2.41905e-05	125959	119195	117913
ToryKen	ToryTan	ToryZim	0.00986607	7.40379	1.32356e-13	136116	120294	117943
ToryTan	ToryKen	TscrGha	0.00277374	3.06454	0.00218002	1.89041e+06	94724.1	94200
ToryTan	ToryKen	TspeBot	0.00278172	2.21774	0.0265727	1.70386e+06	106365	105775
ToryTan	ToryKen	TspeCam	0.00255312	2.0339	0.0419613	1.70605e+06	106484	105941
ToryTan	ToryKen	TspeCon	0.00249783	1.90134	0.0572579	1.70065e+06	106367	105837
ToryTan	ToryKen	TspeDRC	0.00291235	2.21864	0.026511	1.70581e+06	106554	105935
ToryTan	ToryKen	TspeGha	0.00296238	2.25018	0.0244373	1.69408e+06	105905	105280
ToryTan	ToryKen	TspeTan	0.00308551	2.5797	0.00988869	1.70584e+06	106468	105813
ToryTan	ToryKen	TspeZam	0.00279805	2.24266	0.0249189	1.68679e+06	104851	104266
ToryTan	ToryKen	TstrBot	0.00366402	3.4099	0.000649873	1.76917e+06	101467	100726
ToryTan	ToryKen	TstrNA-	0.00345438	3.30316	0.000956023	1.77183e+06	99937.8	99249.7
ToryTan	ToryKen	TstrNam	0.00357517	3.36786	0.000757551	1.77112e+06	101377	100655
ToryTan	ToryKen	TstrRSA	0.00360463	3.51818	0.000434511	1.75655e+06	100291	99570.1
ToryTan	ToryKen	TstrTan	0.00353862	3.39937	0.000675405	1.76902e+06	101394	100679
ToryTan	ToryKen	TstrZam	0.00359273	3.30716	0.000942481	1.76728e+06	101421	100695
ToryTan	ToryKen	TstrZim	0.00359655	3.35669	0.000788818	1.76978e+06	101378	100651
ToryKen	ToryZam	ToryZim	0.0317737	15.6425	2.3e-16	129859	127590	119732
ToryZam	ToryKen	TscrGha	0.00351479	2.43278	0.0149835	1.88693e+06	98768.7	98076.8
ToryZam	ToryKen	TspeBot	0.0022677	1.1794	0.23824	1.70019e+06	110738	110237
