P1	P2	P3	Dstatistic	Z-score	p-value	BBAA	ABBA	BABA
TstrRSA	TderCam	TimbTan	0.0172142	5.68723	1.29116e-08	1.19209e+06	385572	372522
TstrTan	TderCam	TimbTan	0.0179911	6.08772	1.14528e-09	1.2042e+06	389347	375585
TstrZam	TderCam	TimbTan	0.0165339	5.61246	1.99475e-08	1.19165e+06	385929	373375
TstrZim	TderCam	TimbTan	0.0180282	6.08502	1.16478e-09	1.19796e+06	387947	374206
ToryBot	TderCam	TimbUga	0.0114914	5.05488	4.30662e-07	1.9397e+06	183118	178958
ToryEth	TderCam	TimbUga	0.0115663	5.24688	1.54694e-07	1.9486e+06	183760	179557
ToryKen	TderCam	TimbUga	0.0119952	5.17151	2.32204e-07	1.91253e+06	180566	176286
ToryNam	TderCam	TimbUga	0.0119421	5.07711	3.83209e-07	1.94724e+06	183975	179633
ToryRSA	TderCam	TimbUga	0.0142977	6.14754	7.8695e-10	1.81841e+06	172193	167338
ToryTan	TderCam	TimbUga	0.0124692	4.9174	8.77033e-07	1.93659e+06	183384	178867
ToryZam	TderCam	TimbUga	0.0127222	4.71678	2.39611e-06	1.94585e+06	183653	179039
ToryZim	TderCam	TimbUga	0.0141734	6.11946	9.38905e-10	1.88397e+06	180639	175590
TderCam	TscrGha	TimbUga	0.0297906	13.3385	2.3e-16	1.00031e+06	397727	374716
TspeBot	TderCam	TimbUga	0.00359798	1.47171	0.1411	1.25774e+06	359720	357141
TspeCam	TderCam	TimbUga	0.00556867	2.32579	0.0200297	1.26532e+06	363048	359027
TspeCon	TderCam	TimbUga	0.00454219	2.07435	0.0380465	1.26546e+06	361814	358542
TspeDRC	TderCam	TimbUga	0.00555006	2.39365	0.0166815	1.26451e+06	362877	358872
TspeGha	TderCam	TimbUga	0.00287505	1.34212	0.179556	1.25956e+06	359067	357008
TspeTan	TderCam	TimbUga	0.00452307	1.91687	0.055255	1.25906e+06	361199	357946
TspeZam	TderCam	TimbUga	0.0033311	1.47189	0.141051	1.2448e+06	357375	355002
TstrBot	TderCam	TimbUga	0.0167181	5.42126	5.91819e-08	1.17145e+06	377337	364927
TstrNA-	TderCam	TimbUga	0.0288422	8.79577	2.3e-16	1.14981e+06	381634	360237
TstrNam	TderCam	TimbUga	0.0173808	5.68425	1.31388e-08	1.16954e+06	377358	364465
TstrRSA	TderCam	TimbUga	0.015739	5.09099	3.56203e-07	1.15849e+06	373465	361891
TstrTan	TderCam	TimbUga	0.0168784	5.57048	2.54037e-08	1.1698e+06	377074	364556
TstrZam	TderCam	TimbUga	0.0151661	5.06708	4.03972e-07	1.15768e+06	373708	362542
TstrZim	TderCam	TimbUga	0.0167393	5.47459	4.38515e-08	1.16361e+06	375614	363246
ToryBot	ToryEth	TderCam	0.001449	0.469419	0.63877	453889	112828	112501
ToryBot	ToryKen	TderCam	0.000340596	0.0983263	0.921673	445558	111240	111164
ToryNam	ToryBot	TderCam	0.000397022	0.139901	0.888739	461528	102995	102913
ToryRSA	ToryBot	TderCam	0.00847721	2.82998	0.00465504	431644	97386.4	95749.1
ToryTan	ToryBot	TderCam	0.00736622	2.76284	0.00573005	451243	114207	112537
ToryBot	ToryZam	TderCam	0.00301551	1.47852	0.139268	457388	107353	106707
ToryZim	ToryBot	TderCam	0.0335235	12.0202	2.3e-16	443637	114544	107114
ToryBot	TderCam	TscrGha	0.0612879	32.7433	2.3e-16	1.29818e+06	250274	221368
ToryBot	TderCam	TspeBot	0.061014	32.4573	2.3e-16	1.1611e+06	283395	250802
ToryBot	TderCam	TspeCam	0.0624398	29.9519	2.3e-16	1.16697e+06	285464	251910
ToryBot	TderCam	TspeCon	0.0612458	29.1083	2.3e-16	1.16361e+06	285016	252119
ToryBot	TderCam	TspeDRC	0.0616294	33.3993	2.3e-16	1.16628e+06	285140	252034
ToryBot	TderCam	TspeGha	0.060891	32.1956	2.3e-16	1.15911e+06	283676	251112
ToryBot	TderCam	TspeTan	0.0600973	31.3788	2.3e-16	1.16283e+06	283386	251256
ToryBot	TderCam	TspeZam	0.058965	29.6767	2.3e-16	1.15489e+06	280213	249008
TderCam	ToryBot	TstrBot	0.0122048	6.2406	4.35908e-10	1.25033e+06	264563	258183
TderCam	ToryBot	TstrNA-	0.0144833	7.19269	6.35248e-13	1.25585e+06	260437	253000
TderCam	ToryBot	TstrNam	0.0121572	6.21889	5.00694e-10	1.25028e+06	264035	257692
TderCam	ToryBot	TstrRSA	0.0123799	6.14078	8.21189e-10	1.24237e+06	261428	255034
TderCam	ToryBot	TstrTan	0.0129177	6.45876	1.05561e-10	1.24975e+06	264371	257628
TderCam	ToryBot	TstrZam	0.0132598	6.71263	1.91141e-11	1.24384e+06	261859	255005
TderCam	ToryBot	TstrZim	0.0131214	6.45522	1.08058e-10	1.24711e+06	263031	256218
ToryKen	ToryEth	TderCam	0.000798507	0.263856	0.791891	453549	101990	101828
ToryNam	ToryEth	TderCam	0.00174124	0.552015	0.580938	455979	113191	112797
ToryRSA	ToryEth	TderCam	0.00998507	3.03469	0.00240783	426086	107282	105160
ToryTan	ToryEth	TderCam	0.00925259	3.12715	0.00176511	457118	108355	106368
ToryEth	ToryZam	TderCam	0.00159811	0.487311	0.626038	455966	111325	110969
ToryZim	ToryEth	TderCam	0.0343087	12.3154	2.3e-16	442834	118083	110249
ToryEth	TderCam	TscrGha	0.0594923	33.0469	2.3e-16	1.30353e+06	250580	222439
ToryEth	TderCam	TspeBot	0.0592571	33.4804	2.3e-16	1.16595e+06	283782	252031
ToryEth	TderCam	TspeCam	0.0615915	34.7863	2.3e-16	1.17213e+06	286193	252984
ToryEth	TderCam	TspeCon	0.0600859	31.7478	2.3e-16	1.16863e+06	285609	253232
ToryEth	TderCam	TspeDRC	0.0606163	35.2186	2.3e-16	1.17129e+06	285745	253083
ToryEth	TderCam	TspeGha	0.0600034	33.9905	2.3e-16	1.16418e+06	284352	252160
ToryEth	TderCam	TspeTan	0.0587203	31.4677	2.3e-16	1.16778e+06	283883	252392
ToryEth	TderCam	TspeZam	0.057706	31.9773	2.3e-16	1.15989e+06	280797	250158
TderCam	ToryEth	TstrBot	0.0117214	5.17228	2.3126e-07	1.25632e+06	265339	259191
TderCam	ToryEth	TstrNA-	0.0141781	6.14406	8.04384e-10	1.26183e+06	261251	253946
TderCam	ToryEth	TstrNam	0.011732	5.1905	2.09732e-07	1.25627e+06	264834	258692
TderCam	ToryEth	TstrRSA	0.0117993	5.13073	2.88627e-07	1.24834e+06	262183	256068
TderCam	ToryEth	TstrTan	0.0124905	5.43329	5.53252e-08	1.25574e+06	265170	258627
TderCam	ToryEth	TstrZam	0.0127465	5.68406	1.31536e-08	1.24982e+06	262563	255954
TderCam	ToryEth	TstrZim	0.0126194	5.63625	1.73796e-08	1.25309e+06	263820	257244
ToryNam	ToryKen	TderCam	0.000837902	0.279422	0.779921	447727	111532	111346
ToryRSA	ToryKen	TderCam	0.00931017	2.97947	0.00288748	418423	106092	104135
ToryTan	ToryKen	TderCam	0.00846044	3.13549	0.00171564	449137	106369	104584
ToryKen	ToryZam	TderCam	0.00238771	0.62967	0.528911	447575	109990	109466
ToryZim	ToryKen	TderCam	0.0334492	10.7097	2.3e-16	435313	116019	108508
ToryKen	TderCam	TscrGha	0.0614043	32.8433	2.3e-16	1.27992e+06	246725	218178
ToryKen	TderCam	TspeBot	0.0613276	36.9713	2.3e-16	1.14445e+06	279429	247136
ToryKen	TderCam	TspeCam	0.0630395	36.67	2.3e-16	1.15042e+06	281628	248226
ToryKen	TderCam	TspeCon	0.0620223	35.1953	2.3e-16	1.14694e+06	281132	248295
ToryKen	TderCam	TspeDRC	0.0623909	38.3921	2.3e-16	1.14963e+06	281279	248241
ToryKen	TderCam	TspeGha	0.0616724	37.5652	2.3e-16	1.1426e+06	279902	247384
ToryKen	TderCam	TspeTan	0.0607146	35.7192	2.3e-16	1.14621e+06	279445	247454
ToryKen	TderCam	TspeZam	0.0595063	33.5087	2.3e-16	1.13855e+06	276368	245324
TderCam	ToryKen	TstrBot	0.0103328	5.05269	4.35632e-07	1.23311e+06	260446	255119
TderCam	ToryKen	TstrNA-	0.0123681	5.81471	6.07384e-09	1.23848e+06	256344	250081
TderCam	ToryKen	TstrNam	0.0103949	5.00919	5.46594e-07	1.23302e+06	259952	254604
TderCam	ToryKen	TstrRSA	0.0105489	4.99216	5.97077e-07	1.22529e+06	257418	252044
TderCam	ToryKen	TstrTan	0.0107518	5.19179	2.08281e-07	1.23259e+06	260203	254667
TderCam	ToryKen	TstrZam	0.011174	5.39634	6.80145e-08	1.22677e+06	257680	251985
TderCam	ToryKen	TstrZim	0.0110828	5.33212	9.70719e-08	1.22992e+06	258921	253245
ToryRSA	ToryNam	TderCam	0.00835061	2.88023	0.00397384	433533	97688.1	96070.1
ToryTan	ToryNam	TderCam	0.00711348	2.51996	0.0117367	453351	114590	112971
ToryNam	ToryZam	TderCam	0.00345387	1.16155	0.245419	459598	107533	106792
ToryZim	ToryNam	TderCam	0.0336406	14.828	2.3e-16	445835	114788	107317
ToryNam	TderCam	TscrGha	0.0600089	34.1778	2.3e-16	1.30277e+06	250975	222559
ToryNam	TderCam	TspeBot	0.0603075	31.7634	2.3e-16	1.16547e+06	284428	252072
ToryNam	TderCam	TspeCam	0.0621557	29.6968	2.3e-16	1.17142e+06	286596	253053
ToryNam	TderCam	TspeCon	0.0611875	28.9029	2.3e-16	1.1681e+06	286206	253201
ToryNam	TderCam	TspeDRC	0.0614509	31.8059	2.3e-16	1.17073e+06	286346	253191
ToryNam	TderCam	TspeGha	0.0604224	30.7975	2.3e-16	1.1635e+06	284793	252338
ToryNam	TderCam	TspeTan	0.0595724	29.8336	2.3e-16	1.16722e+06	284449	252464
ToryNam	TderCam	TspeZam	0.0586841	29.5369	2.3e-16	1.15931e+06	281354	250162
TderCam	ToryNam	TstrBot	0.0121175	5.91223	3.37503e-09	1.25513e+06	265568	259209
TderCam	ToryNam	TstrNA-	0.014635	7.11668	1.10557e-12	1.26061e+06	261528	253983
TderCam	ToryNam	TstrNam	0.0122653	5.92108	3.1984e-09	1.25507e+06	265109	258684
TderCam	ToryNam	TstrRSA	0.0125507	5.93721	2.89915e-09	1.24711e+06	262513	256005
TderCam	ToryNam	TstrTan	0.0128153	6.11347	9.74901e-10	1.2546e+06	265409	258693
TderCam	ToryNam	TstrZam	0.0133068	6.40394	1.51414e-10	1.24864e+06	262878	255973
TderCam	ToryNam	TstrZim	0.0130382	6.14367	8.06379e-10	1.25191e+06	264036	257239
ToryRSA	ToryTan	TderCam	0.00123489	0.503905	0.614328	423418	107430	107165
ToryRSA	ToryZam	TderCam	0.0117867	3.31088	0.00093003	429292	102656	100264
ToryZim	ToryRSA	TderCam	0.0255296	8.65574	2.3e-16	417164	107124	101791
ToryRSA	TderCam	TscrGha	0.0653414	32.2115	2.3e-16	1.21566e+06	236118	207154
ToryRSA	TderCam	TspeBot	0.0635618	28.426	2.3e-16	1.08654e+06	267123	235195
ToryRSA	TderCam	TspeCam	0.065492	27.6281	2.3e-16	1.09212e+06	269255	236154
ToryRSA	TderCam	TspeCon	0.0644836	26.3598	2.3e-16	1.08896e+06	268809	236242
ToryRSA	TderCam	TspeDRC	0.0650187	28.9107	2.3e-16	1.09156e+06	268985	236142
ToryRSA	TderCam	TspeGha	0.0638741	28.3264	2.3e-16	1.0848e+06	267538	235412
ToryRSA	TderCam	TspeTan	0.0631853	28.4072	2.3e-16	1.08824e+06	267208	235448
ToryRSA	TderCam	TspeZam	0.0621906	26.2647	2.3e-16	1.08074e+06	264281	233334
TderCam	ToryRSA	TstrBot	0.00752619	3.82779	0.000129301	1.17094e+06	247357	243662
TderCam	ToryRSA	TstrNA-	0.0100489	5.0952	3.48371e-07	1.17612e+06	243632	238784
TderCam	ToryRSA	TstrNam	0.00752796	3.89457	9.83739e-05	1.17092e+06	246864	243175
TderCam	ToryRSA	TstrRSA	0.00746699	3.63912	0.000273575	1.16353e+06	244379	240756
TderCam	ToryRSA	TstrTan	0.00792248	3.97213	7.12314e-05	1.17048e+06	247115	243230
TderCam	ToryRSA	TstrZam	0.00838747	4.2391	2.24419e-05	1.16498e+06	244749	240678
TderCam	ToryRSA	TstrZim	0.00818347	4.09179	4.28054e-05	1.16795e+06	245872	241880
ToryTan	ToryZam	TderCam	0.0106471	3.44072	0.000580169	453616	112815	110438
ToryZim	ToryTan	TderCam	0.0256231	7.59161	3.15954e-14	440878	117075	111225
ToryTan	TderCam	TscrGha	0.0627288	31.55	2.3e-16	1.29626e+06	250760	221157
ToryTan	TderCam	TspeBot	0.0625786	36.7321	2.3e-16	1.1593e+06	283917	250475
ToryTan	TderCam	TspeCam	0.0641114	34.2612	2.3e-16	1.16518e+06	286093	251619
ToryTan	TderCam	TspeCon	0.0628866	33.8974	2.3e-16	1.16178e+06	285600	251804
ToryTan	TderCam	TspeDRC	0.0634034	35.6084	2.3e-16	1.16446e+06	285783	251704
ToryTan	TderCam	TspeGha	0.0626984	35.9708	2.3e-16	1.15735e+06	284349	250796
ToryTan	TderCam	TspeTan	0.0615541	34.1695	2.3e-16	1.16106e+06	283914	250989
ToryTan	TderCam	TspeZam	0.0609457	33.8756	2.3e-16	1.15318e+06	280881	248611
TderCam	ToryTan	TstrBot	0.00943938	4.35561	1.32694e-05	1.24882e+06	263993	259056
TderCam	ToryTan	TstrNA-	0.0119646	5.34772	8.90676e-08	1.25431e+06	259956	253809
TderCam	ToryTan	TstrNam	0.00956916	4.40813	1.04269e-05	1.24877e+06	263558	258562
TderCam	ToryTan	TstrRSA	0.00989108	4.36347	1.28018e-05	1.2408e+06	260971	255859
TderCam	ToryTan	TstrTan	0.00993932	4.47408	7.67401e-06	1.24833e+06	263768	258576
TderCam	ToryTan	TstrZam	0.0105717	4.84757	1.2498e-06	1.24238e+06	261266	255800
TderCam	ToryTan	TstrZim	0.0103493	4.70446	2.54543e-06	1.24563e+06	262476	257099
ToryZim	ToryZam	TderCam	0.0365195	12.7803	2.3e-16	444811	114889	106794
ToryZam	TderCam	TscrGha	0.0612538	30.8282	2.3e-16	1.30202e+06	250399	221494
ToryZam	TderCam	TspeBot	0.0606242	31.278	2.3e-16	1.16483e+06	283886	251433
ToryZam	TderCam	TspeCam	0.0623264	30.5876	2.3e-16	1.17079e+06	286076	252508
ToryZam	TderCam	TspeCon	0.061304	29.9113	2.3e-16	1.16741e+06	285620	252624
ToryZam	TderCam	TspeDRC	0.0622681	34.4392	2.3e-16	1.17017e+06	285878	252363
ToryZam	TderCam	TspeGha	0.0609012	33.0064	2.3e-16	1.16294e+06	284308	251666
ToryZam	TderCam	TspeTan	0.0601981	30.5368	2.3e-16	1.16665e+06	283980	251731
ToryZam	TderCam	TspeZam	0.0590452	31.3227	2.3e-16	1.15872e+06	280869	249550
TderCam	ToryZam	TstrBot	0.0123549	6.28012	3.38304e-10	1.25427e+06	265013	258544
TderCam	ToryZam	TstrNA-	0.0144293	7.17663	7.14497e-13	1.25983e+06	260825	253405
TderCam	ToryZam	TstrNam	0.0123893	6.2418	4.32553e-10	1.2542e+06	264490	258017
TderCam	ToryZam	TstrRSA	0.0126637	6.17688	6.53818e-10	1.24628e+06	261937	255386
TderCam	ToryZam	TstrTan	0.0125977	6.30869	2.814e-10	1.25381e+06	264699	258113
TderCam	ToryZam	TstrZam	0.0133801	6.79431	1.08835e-11	1.24778e+06	262223	255298
TderCam	ToryZam	TstrZim	0.0130983	6.59053	4.38254e-11	1.25112e+06	263459	256646
ToryZim	TderCam	TscrGha	0.0659786	31.7525	2.3e-16	1.26165e+06	247626	216972
ToryZim	TderCam	TspeBot	0.0658056	40.7682	2.3e-16	1.12825e+06	280501	245864
ToryZim	TderCam	TspeCam	0.0680069	37.3582	2.3e-16	1.13397e+06	282677	246677
ToryZim	TderCam	TspeCon	0.0666876	37.0083	2.3e-16	1.13067e+06	282203	246917
ToryZim	TderCam	TspeDRC	0.0674908	41.2638	2.3e-16	1.13325e+06	282394	246686
ToryZim	TderCam	TspeGha	0.0663724	40.0355	2.3e-16	1.12645e+06	281009	246028
ToryZim	TderCam	TspeTan	0.0650747	38.2954	2.3e-16	1.12991e+06	280442	246172
ToryZim	TderCam	TspeZam	0.0644783	37.3931	2.3e-16	1.12226e+06	277501	243883
TderCam	ToryZim	TstrBot	0.0118319	5.46314	4.67783e-08	1.21294e+06	260207	254122
TderCam	ToryZim	TstrNA-	0.0142773	6.39031	1.6555e-10	1.21833e+06	256273	249058
TderCam	ToryZim	TstrNam	0.0119408	5.58417	2.34813e-08	1.21295e+06	259748	253618
TderCam	ToryZim	TstrRSA	0.0120033	5.41748	6.04449e-08	1.20525e+06	257115	251016
TderCam	ToryZim	TstrTan	0.0122802	5.59883	2.15805e-08	1.21255e+06	259981	253673
TderCam	ToryZim	TstrZam	0.0128709	5.88288	4.03177e-09	1.20676e+06	257498	250954
TderCam	ToryZim	TstrZim	0.0125752	5.73026	1.00276e-08	1.20989e+06	258676	252251
TscrGha	TderCam	TspeBot	0.0368515	8.17243	3.02276e-16	458414	675846	627805
TscrGha	TderCam	TspeCam	0.0350462	8.0083	1.16313e-15	461047	679199	633205
TscrGha	TderCam	TspeCon	0.0347443	7.07006	1.54865e-12	458737	678878	633288
TscrGha	TderCam	TspeDRC	0.0354481	7.94012	2.01987e-15	460964	678962	632474
TscrGha	TderCam	TspeGha	0.0355976	7.32326	2.4202e-13	456620	676431	629928
TscrGha	TderCam	TspeTan	0.036028	7.99368	1.30972e-15	459477	676269	629234
TscrGha	TderCam	TspeZam	0.0366014	8.19185	2.57281e-16	455853	669124	621872
TscrGha	TstrBot	TderCam	0.0921682	25.8584	2.3e-16	468134	685489	569792
TscrGha	TstrNA-	TderCam	0.078148	21.5257	2.3e-16	459342	673953	576252
TscrGha	TstrNam	TderCam	0.0912302	25.5482	2.3e-16	467612	684369	569938
TscrGha	TstrRSA	TderCam	0.0906561	25.0608	2.3e-16	463176	677860	565172
TscrGha	TstrTan	TderCam	0.0916752	25.6847	2.3e-16	467627	684595	569615
TscrGha	TstrZam	TderCam	0.0898606	24.8826	2.3e-16	462960	678138	566311
TscrGha	TstrZim	TderCam	0.0904764	25.2593	2.3e-16	465144	681246	568201
TspeCam	TspeBot	TderCam	0.00125032	0.517515	0.604796	1.17518e+06	121521	121217
TspeBot	TspeCon	TderCam	0.00812362	1.69022	0.0909852	1.17174e+06	122221	120251
TspeDRC	TspeBot	TderCam	0.00127206	0.512144	0.60855	1.17489e+06	121119	120811
TspeBot	TspeGha	TderCam	0.00984702	2.04695	0.0406633	1.164e+06	124436	122009
TspeTan	TspeBot	TderCam	0.00393795	1.80028	0.0718158	1.16634e+06	125589	124604
TspeZam	TspeBot	TderCam	0.0109908	4.5893	4.44726e-06	1.17393e+06	109946	107555
TstrBot	TspeBot	TderCam	0.0844991	20.9101	2.3e-16	488453	710433	599726
TstrNA-	TspeBot	TderCam	0.0980455	25.1018	2.3e-16	480064	716362	588433
TstrNam	TspeBot	TderCam	0.0854249	21.452	2.3e-16	487732	710484	598652
TstrRSA	TspeBot	TderCam	0.0863238	21.9345	2.3e-16	483538	704707	592709
TstrTan	TspeBot	TderCam	0.0849296	21.4188	2.3e-16	487890	710202	599011
TstrZam	TspeBot	TderCam	0.0872142	21.9324	2.3e-16	483792	705437	592260
TstrZim	TspeBot	TderCam	0.0863027	21.745	2.3e-16	485825	707754	595297
TspeCam	TspeCon	TderCam	0.0101948	2.16383	0.0304776	1.19006e+06	113990	111689
TspeCam	TspeDRC	TderCam	0.000117668	0.0488252	0.961059	1.18947e+06	115805	115778
TspeCam	TspeGha	TderCam	0.0114306	2.4144	0.0157611	1.17826e+06	119210	116516
TspeTan	TspeCam	TderCam	0.00244838	1.09125	0.275164	1.17321e+06	126106	125490
TspeZam	TspeCam	TderCam	0.00830894	3.8009	0.000144171	1.16812e+06	121125	119128
TstrBot	TspeCam	TderCam	0.084199	21.1789	2.3e-16	490496	715390	604275
TstrNA-	TspeCam	TderCam	0.0977217	25.388	2.3e-16	482091	721402	592960
TstrNam	TspeCam	TderCam	0.0851276	21.6818	2.3e-16	489840	715410	603163
TstrRSA	TspeCam	TderCam	0.0860218	22.1864	2.3e-16	485589	709602	597189
TstrTan	TspeCam	TderCam	0.084641	21.6597	2.3e-16	489844	715175	603556
TstrZam	TspeCam	TderCam	0.0869441	22.1973	2.3e-16	485827	710363	596720
TstrZim	TspeCam	TderCam	0.0859856	21.9751	2.3e-16	487822	712658	599806
TspeDRC	TspeCon	TderCam	0.00984302	2.02054	0.043327	1.18617e+06	116727	114452
TspeCon	TspeGha	TderCam	0.00185945	0.82002	0.412205	1.18642e+06	112473	112056
TspeTan	TspeCon	TderCam	0.0115568	2.28648	0.0222262	1.17011e+06	127037	124135
TspeZam	TspeCon	TderCam	0.0175979	3.84499	0.000120557	1.16463e+06	122105	117882
TstrBot	TspeCon	TderCam	0.0859111	25.6384	2.3e-16	490176	715438	602235
TstrNA-	TspeCon	TderCam	0.0993817	30.2781	2.3e-16	481747	721392	590967
TstrNam	TspeCon	TderCam	0.0868351	26.1488	2.3e-16	489546	715430	601108
TstrRSA	TspeCon	TderCam	0.087738	26.841	2.3e-16	485271	709592	595119
TstrTan	TspeCon	TderCam	0.0863639	26.1562	2.3e-16	489510	715235	601515
TstrZam	TspeCon	TderCam	0.0886193	26.7374	2.3e-16	485493	710369	594714
TstrZim	TspeCon	TderCam	0.0876701	26.6257	2.3e-16	487545	712702	597810
TspeDRC	TspeGha	TderCam	0.0111706	2.25589	0.0240776	1.17664e+06	120381	117721
TspeTan	TspeDRC	TderCam	0.0026856	1.6184	0.105577	1.17325e+06	125494	124822
TspeZam	TspeDRC	TderCam	0.00821127	3.78787	0.000151943	1.16792e+06	120789	118821
TstrBot	TspeDRC	TderCam	0.0841608	20.7578	2.3e-16	490080	715132	604104
TstrNA-	TspeDRC	TderCam	0.0976586	24.8211	2.3e-16	481740	721023	592724
TstrNam	TspeDRC	TderCam	0.0850739	21.2807	2.3e-16	489522	715069	602941
TstrRSA	TspeDRC	TderCam	0.0859538	21.7165	2.3e-16	485283	709298	597015
TstrTan	TspeDRC	TderCam	0.0846026	21.2162	2.3e-16	489531	714875	603350
TstrZam	TspeDRC	TderCam	0.0869052	21.7548	2.3e-16	485425	710048	596502
TstrZim	TspeDRC	TderCam	0.0859302	21.4994	2.3e-16	487485	712323	599590
TspeTan	TspeGha	TderCam	0.0131278	2.69388	0.00706246	1.163e+06	128196	124874
TspeZam	TspeGha	TderCam	0.0189549	4.31799	1.57454e-05	1.15743e+06	124158	119539
TstrBot	TspeGha	TderCam	0.0863256	26.3891	2.3e-16	488758	711109	598092
TstrNA-	TspeGha	TderCam	0.0998296	31.2271	2.3e-16	480314	717135	586949
TstrNam	TspeGha	TderCam	0.0872436	26.9702	2.3e-16	488026	711139	597011
TstrRSA	TspeGha	TderCam	0.0881328	27.6527	2.3e-16	483785	705375	591112
TstrTan	TspeGha	TderCam	0.0867847	27.0209	2.3e-16	488158	710810	597287
TstrZam	TspeGha	TderCam	0.089027	27.5478	2.3e-16	484015	706078	590635
TstrZim	TspeGha	TderCam	0.0881238	27.4856	2.3e-16	486074	708335	593604
TspeZam	TspeTan	TderCam	0.00575759	2.80081	0.00509741	1.15786e+06	125707	124268
TstrBot	TspeTan	TderCam	0.0837611	20.7065	2.3e-16	489696	710984	601084
TstrNA-	TspeTan	TderCam	0.0973031	24.8711	2.3e-16	481303	716980	589824
TstrNam	TspeTan	TderCam	0.0846769	21.2422	2.3e-16	488900	711078	600056
TstrRSA	TspeTan	TderCam	0.0855867	21.7026	2.3e-16	484726	705229	594030
TstrTan	TspeTan	TderCam	0.0842136	21.2163	2.3e-16	489062	710770	600355
TstrZam	TspeTan	TderCam	0.0864616	21.6942	2.3e-16	485098	705962	593600
TstrZim	TspeTan	TderCam	0.0855647	21.5063	2.3e-16	487094	708244	596596
TstrBot	TspeZam	TderCam	0.0821984	20.5828	2.3e-16	485764	701925	595296
TstrNA-	TspeZam	TderCam	0.0957367	24.8551	2.3e-16	477436	707884	584186
TstrNam	TspeZam	TderCam	0.0831303	21.1367	2.3e-16	485063	702014	594255
TstrRSA	TspeZam	TderCam	0.0840365	21.657	2.3e-16	481008	696295	588339
TstrTan	TspeZam	TderCam	0.0826636	21.0858	2.3e-16	485195	701690	594539
TstrZam	TspeZam	TderCam	0.0849116	21.5819	2.3e-16	481191	696970	587872
TstrZim	TspeZam	TderCam	0.0840157	21.4231	2.3e-16	483131	699279	590885
TstrNA-	TstrBot	TderCam	0.168782	33.2656	2.3e-16	1.02456e+06	58875.5	41871.2
TstrNam	TstrBot	TderCam	0.0130012	4.35215	1.3481e-05	1.04299e+06	42133	41051.5
TstrRSA	TstrBot	TderCam	0.01036	2.92507	0.00344378	1.03405e+06	42642.8	41768.2
TstrTan	TstrBot	TderCam	0.00670085	1.99952	0.0455522	1.0443e+06	40957.8	40412.5
TstrZam	TstrBot	TderCam	0.0261974	7.58249	3.38986e-14	1.03416e+06	43338.6	41125.9
TstrZim	TstrBot	TderCam	0.0209013	6.67845	2.41474e-11	1.03815e+06	42897.1	41140.6
TstrNA-	TstrNam	TderCam	0.152351	40.556	2.3e-16	1.02162e+06	60197.2	44280
TstrNA-	TstrRSA	TderCam	0.151265	37.7609	2.3e-16	1.01311e+06	60573.2	44655.8
TstrNA-	TstrTan	TderCam	0.162949	32.6894	2.3e-16	1.02382e+06	58668.8	42227.8
TstrNA-	TstrZam	TderCam	0.140329	36.2002	2.3e-16	1.01373e+06	59365.1	44754.1
TstrNA-	TstrZim	TderCam	0.146055	29.7413	2.3e-16	1.01756e+06	59462.5	44306.5
TstrNam	TstrRSA	TderCam	0.00204436	0.871303	0.383589	1.03334e+06	41846.6	41675.9
TstrNam	TstrTan	TderCam	0.00602765	2.56968	0.0101793	1.04139e+06	42601.8	42091.2
TstrZam	TstrNam	TderCam	0.0133544	5.5033	3.72754e-08	1.03105e+06	44665.9	43488.6
TstrZim	TstrNam	TderCam	0.00774902	3.04145	0.0023544	1.03503e+06	44119	43440.5
TstrRSA	TstrTan	TderCam	0.00420778	1.49623	0.134595	1.0323e+06	43405.4	43041.6
TstrZam	TstrRSA	TderCam	0.0148089	5.14057	2.73904e-07	1.02242e+06	45407.8	44082.5
TstrZim	TstrRSA	TderCam	0.00981405	3.82568	0.000130412	1.02643e+06	44707.8	43838.8
TstrZam	TstrTan	TderCam	0.0195762	8.27572	2.3e-16	1.03335e+06	43169.9	41512.1
TstrZim	TstrTan	TderCam	0.0144711	5.50954	3.59772e-08	1.03751e+06	42438.8	41228
TstrZam	TstrZim	TderCam	0.00551111	2.28016	0.0225984	1.02705e+06	44039.2	43556.5
TderUga	TderSSu	TderCha	0.0562692	12.7562	2.3e-16	41850.4	35821.1	32004.6
TderCha	TderSSu	TimbAby	0.0118637	4.41107	1.02859e-05	2.43951e+06	25725.9	25122.6
TderCha	TderSSu	TimbEth	0.0143276	4.98816	6.09568e-07	2.38558e+06	25238.5	24525.5
TderCha	TderSSu	TimbKen	0.0142685	5.05913	4.21163e-07	2.43568e+06	25723.6	24999.9
TderCha	TderSSu	TimbSom	0.0141836	5.08987	3.58303e-07	2.43905e+06	25795	25073.5
TderCha	TderSSu	TimbTan	0.0153217	5.4401	5.32514e-08	2.44045e+06	25802.6	25023.9
TderCha	TderSSu	TimbUga	0.0142133	5.44229	5.2601e-08	2.37434e+06	25046.1	24344.1
TderCha	TderSSu	ToryBot	0.0672585	17.5564	2.3e-16	627008	35225	30785.2
TderCha	TderSSu	ToryEth	0.0682205	15.8009	2.3e-16	629202	35346.8	30832
TderCha	TderSSu	ToryKen	0.0665257	18.856	2.3e-16	619752	34813	30470
