P1	P2	P3	Dstatistic	Z-score	p-value	BBAA	ABBA	BABA
ToryZam2	ToryNam2	TspeBot	0.00329183	1.73969	0.0819139	1.71166e+06	106997	106295
ToryZam2	ToryNam2	TspeCam	0.00350498	2.28353	0.0223989	1.71385e+06	107118	106370
ToryZam2	ToryNam2	TspeCon	0.00387938	2.54728	0.0108566	1.70846e+06	107033	106205
ToryZam2	ToryNam2	TspeDRC	0.00341504	2.06355	0.03906	1.71366e+06	107133	106404
ToryZam2	ToryNam2	TspeGha	0.00360491	1.90714	0.0565028	1.70183e+06	106503	105737
ToryZam2	ToryNam2	TspeTan	0.00411575	2.22446	0.0261178	1.7138e+06	107142	106264
ToryZam2	ToryNam2	TspeZam	0.00416167	2.19264	0.0283332	1.69455e+06	105501	104627
ToryZam2	ToryNam2	TstrBot	0.00253275	1.40438	0.160206	1.77661e+06	101888	101373
ToryZam2	ToryNam2	TstrNA-	0.002441	1.31174	0.189609	1.77936e+06	100368	99879.5
ToryZam2	ToryNam2	TstrNam	0.00223489	1.22541	0.220422	1.77859e+06	101761	101307
ToryZam2	ToryNam2	TstrRSA	0.00206039	1.14129	0.25375	1.76395e+06	100660	100246
ToryZam2	ToryNam2	TstrTan	0.00245588	1.33655	0.181369	1.77649e+06	101825	101326
ToryZam2	ToryNam2	TstrZam	0.00225622	1.23969	0.215091	1.77625e+06	101748	101290
ToryZam2	ToryNam2	TstrZam1	0.00209368	1.15305	0.248891	1.76131e+06	101055	100633
ToryZam2	ToryNam2	TstrZim	0.00247443	1.36042	0.173698	1.77726e+06	101798	101295
ToryZim2	ToryZim1	ToryNam2	0.0203689	16.2563	2.3e-16	128249	125496	120485
ToryZim1	ToryNam2	TscrGha	0.012432	12.1456	2.3e-16	1.8942e+06	99992.3	97536.6
ToryZim1	ToryNam2	TspeBot	0.0137028	10.6337	2.3e-16	1.70726e+06	112426	109387
ToryZim1	ToryNam2	TspeCam	0.0137453	10.6898	2.3e-16	1.70943e+06	112544	109492
ToryZim1	ToryNam2	TspeCon	0.0134076	10.9059	2.3e-16	1.70396e+06	112370	109396
ToryZim1	ToryNam2	TspeDRC	0.0137108	10.7306	2.3e-16	1.70925e+06	112568	109523
ToryZim1	ToryNam2	TspeGha	0.0138236	11.2469	2.3e-16	1.69743e+06	111880	108829
ToryZim1	ToryNam2	TspeTan	0.0140502	10.9208	2.3e-16	1.70933e+06	112524	109406
ToryZim1	ToryNam2	TspeZam	0.0141253	11.4241	2.3e-16	1.69017e+06	110808	107721
ToryZim1	ToryNam2	TstrBot	0.00766089	5.21383	1.84983e-07	1.7712e+06	106318	104701
ToryZim1	ToryNam2	TstrNA-	0.0076263	4.99092	6.00913e-07	1.77399e+06	104734	103148
ToryZim1	ToryNam2	TstrNam	0.00750729	5.06607	4.06122e-07	1.77319e+06	106207	104624
ToryZim1	ToryNam2	TstrRSA	0.00799271	5.39795	6.74067e-08	1.75865e+06	105117	103450
ToryZim1	ToryNam2	TstrTan	0.00785234	5.3743	7.68824e-08	1.77109e+06	106272	104616
ToryZim1	ToryNam2	TstrZam	0.00781948	5.23879	1.61636e-07	1.77087e+06	106212	104564
ToryZim1	ToryNam2	TstrZam1	0.00789844	5.29273	1.20505e-07	1.75599e+06	105495	103841
ToryZim1	ToryNam2	TstrZim	0.0076492	5.11093	3.20573e-07	1.77186e+06	106232	104619
ToryZim2	ToryNam2	TscrGha	0.0200182	18.249	2.3e-16	1.89125e+06	101724	97731.3
ToryZim2	ToryNam2	TspeBot	0.0216383	15.6054	2.3e-16	1.70434e+06	114516	109665
ToryZim2	ToryNam2	TspeCam	0.0219262	16.2954	2.3e-16	1.70655e+06	114665	109745
ToryZim2	ToryNam2	TspeCon	0.0216362	15.4303	2.3e-16	1.70107e+06	114500	109651
ToryZim2	ToryNam2	TspeDRC	0.0218986	16.3785	2.3e-16	1.70636e+06	114688	109772
ToryZim2	ToryNam2	TspeGha	0.0216979	16.477	2.3e-16	1.6945e+06	113947	109107
ToryZim2	ToryNam2	TspeTan	0.0219022	15.889	2.3e-16	1.70639e+06	114591	109679
ToryZim2	ToryNam2	TspeZam	0.0223241	16.6625	2.3e-16	1.68731e+06	112895	107965
ToryZim2	ToryNam2	TstrBot	0.0105495	6.95939	3.41753e-12	1.76749e+06	107627	105380
ToryZim2	ToryNam2	TstrNA-	0.0106292	6.75555	1.42294e-11	1.77033e+06	106041	103810
ToryZim2	ToryNam2	TstrNam	0.0104309	6.76573	1.3264e-11	1.7695e+06	107520	105300
ToryZim2	ToryNam2	TstrRSA	0.0109501	7.08276	1.41312e-12	1.75498e+06	106428	104122
ToryZim2	ToryNam2	TstrTan	0.0107753	7.15109	8.60946e-13	1.7674e+06	107587	105293
ToryZim2	ToryNam2	TstrZam	0.0107259	7.03561	1.98389e-12	1.76717e+06	107524	105242
ToryZim2	ToryNam2	TstrZam1	0.0111003	6.96185	3.3583e-12	1.75234e+06	106852	104506
ToryZim2	ToryNam2	TstrZim	0.0105823	6.77281	1.26303e-11	1.76816e+06	107550	105298
ToryNam2	TspeBot	TscrGha	0.167225	77.9333	2.3e-16	868470	802707	572704
ToryNam2	TspeCam	TscrGha	0.166858	83.5416	2.3e-16	869808	805235	574942
ToryNam2	TspeCon	TscrGha	0.17077	67.2991	2.3e-16	868120	805480	570503
ToryNam2	TspeDRC	TscrGha	0.167418	79.7276	2.3e-16	869669	805598	574539
ToryNam2	TspeGha	TscrGha	0.170522	65.4653	2.3e-16	865196	801199	567761
ToryNam2	TspeTan	TscrGha	0.167026	70.7441	2.3e-16	868610	803720	573662
ToryNam2	TspeZam	TscrGha	0.164972	71.3268	2.3e-16	856347	790652	566724
TstrBot	ToryNam2	TscrGha	0.0636301	42.7186	2.3e-16	920726	689279	606809
TstrNA-	ToryNam2	TscrGha	0.0763893	49.8386	2.3e-16	906535	694020	595513
TstrNam	ToryNam2	TscrGha	0.0650038	43.7207	2.3e-16	920081	690601	606298
TstrRSA	ToryNam2	TscrGha	0.0640365	42.8894	2.3e-16	910202	682768	600587
TstrTan	ToryNam2	TscrGha	0.0635109	42.7926	2.3e-16	920319	688769	606505
TstrZam	ToryNam2	TscrGha	0.0637637	41.6997	2.3e-16	919828	688596	606045
TstrZam1	ToryNam2	TscrGha	0.0637854	45.21	2.3e-16	915783	682096	600298
TstrZim	ToryNam2	TscrGha	0.0640419	42.8765	2.3e-16	919905	689152	606196
TspeCam	TspeBot	ToryNam2	0.00372442	1.39163	0.164033	1.51763e+06	154490	153344
TspeBot	TspeCon	ToryNam2	0.00750381	1.55689	0.119496	1.51602e+06	152286	150017
TspeDRC	TspeBot	ToryNam2	0.00302354	0.899808	0.368222	1.51832e+06	153873	152945
TspeBot	TspeGha	ToryNam2	0.0107459	2.13469	0.0327865	1.50528e+06	155406	152101
TspeTan	TspeBot	ToryNam2	0.00334668	1.55116	0.120864	1.51275e+06	157525	156474
TspeZam	TspeBot	ToryNam2	0.00604606	2.53693	0.011183	1.51872e+06	134772	133152
TspeBot	ToryNam2	TstrBot	0.11049	46.6919	2.3e-16	858819	789726	632576
TspeBot	ToryNam2	TstrNA-	0.110332	46.4606	2.3e-16	862794	776126	621881
TspeBot	ToryNam2	TstrNam	0.11033	46.7006	2.3e-16	860182	788982	632184
TspeBot	ToryNam2	TstrRSA	0.109501	45.7049	2.3e-16	850755	780459	626406
TspeBot	ToryNam2	TstrTan	0.109565	46.4793	2.3e-16	857776	788742	632972
TspeBot	ToryNam2	TstrZam	0.109426	46.6681	2.3e-16	857398	788142	632668
TspeBot	ToryNam2	TstrZam1	0.112644	46.9147	2.3e-16	849823	785362	626343
TspeBot	ToryNam2	TstrZim	0.109085	46.2785	2.3e-16	857903	788064	633043
TspeCam	TspeCon	ToryNam2	0.0123307	3.15701	0.00159398	1.53745e+06	140380	136960
TspeCam	TspeDRC	ToryNam2	0.00070278	0.538066	0.590531	1.52792e+06	149784	149574
TspeCam	TspeGha	ToryNam2	0.0150457	3.60912	0.000307232	1.52101e+06	148055	143666
TspeCam	TspeTan	ToryNam2	0.000251498	0.12099	0.903699	1.51414e+06	159067	158987
TspeZam	TspeCam	ToryNam2	0.00143044	0.608747	0.542692	1.50219e+06	150969	150538
TspeCam	ToryNam2	TstrBot	0.112607	54.6771	2.3e-16	861279	793291	632713
TspeCam	ToryNam2	TstrNA-	0.112505	54.3754	2.3e-16	865300	779734	622029
TspeCam	ToryNam2	TstrNam	0.112403	54.4692	2.3e-16	862607	792510	632352
TspeCam	ToryNam2	TstrRSA	0.111575	53.567	2.3e-16	853162	783971	626588
TspeCam	ToryNam2	TstrTan	0.111654	54.2467	2.3e-16	860232	792301	633144
TspeCam	ToryNam2	TstrZam	0.111575	54.8058	2.3e-16	859861	791708	632771
TspeCam	ToryNam2	TstrZam1	0.114762	54.8089	2.3e-16	852291	788918	626484
TspeCam	ToryNam2	TstrZim	0.111189	54.1614	2.3e-16	860359	791624	633199
TspeDRC	TspeCon	ToryNam2	0.0110708	3.62419	0.000289867	1.53124e+06	146017	142820
TspeCon	TspeGha	ToryNam2	0.00340856	2.00265	0.0452147	1.52875e+06	139213	138267
TspeTan	TspeCon	ToryNam2	0.0106844	2.25718	0.0239969	1.51187e+06	158423	155074
TspeZam	TspeCon	ToryNam2	0.0127918	2.68907	0.00716524	1.50044e+06	150050	146260
TspeCon	ToryNam2	TstrBot	0.110985	64.1645	2.3e-16	860587	789372	631659
TspeCon	ToryNam2	TstrNA-	0.110885	64.3584	2.3e-16	864581	775865	620976
TspeCon	ToryNam2	TstrNam	0.110747	64.065	2.3e-16	861896	788576	631326
TspeCon	ToryNam2	TstrRSA	0.109992	62.9085	2.3e-16	852497	780104	625500
TspeCon	ToryNam2	TstrTan	0.110044	63.767	2.3e-16	859563	788402	632085
TspeCon	ToryNam2	TstrZam	0.109969	64.7391	2.3e-16	859197	787816	631712
TspeCon	ToryNam2	TstrZam1	0.113104	63.9991	2.3e-16	851561	785008	625477
TspeCon	ToryNam2	TstrZim	0.10958	63.9939	2.3e-16	859682	787721	632133
TspeDRC	TspeGha	ToryNam2	0.0140943	4.02773	5.63173e-05	1.51952e+06	149892	145726
TspeTan	TspeDRC	ToryNam2	0.000457124	0.153919	0.877673	1.53472e+06	142647	142516
TspeZam	TspeDRC	ToryNam2	0.00215842	0.710018	0.477693	1.50185e+06	151372	150720
TspeDRC	ToryNam2	TstrBot	0.112284	55.4333	2.3e-16	861138	792939	632847
TspeDRC	ToryNam2	TstrNA-	0.112145	54.8515	2.3e-16	865132	779362	622185
TspeDRC	ToryNam2	TstrNam	0.112042	55.1547	2.3e-16	862460	792152	632528
TspeDRC	ToryNam2	TstrRSA	0.111236	54.139	2.3e-16	853031	783630	626746
TspeDRC	ToryNam2	TstrTan	0.111303	55.0112	2.3e-16	860092	791950	633314
TspeDRC	ToryNam2	TstrZam	0.11123	55.4693	2.3e-16	859726	791360	632936
TspeDRC	ToryNam2	TstrZam1	0.114461	55.5871	2.3e-16	852192	788607	626619
TspeDRC	ToryNam2	TstrZim	0.110839	54.8606	2.3e-16	860214	791267	633363
TspeTan	TspeGha	ToryNam2	0.0136937	2.74093	0.00612664	1.50273e+06	160349	156017
TspeZam	TspeGha	ToryNam2	0.015548	3.26668	0.00108816	1.49069e+06	153104	148416
TspeGha	ToryNam2	TstrBot	0.109155	60.8516	2.3e-16	855824	784076	629750
TspeGha	ToryNam2	TstrNA-	0.109128	59.9303	2.3e-16	859907	770727	619062
TspeGha	ToryNam2	TstrNam	0.108968	60.6353	2.3e-16	857165	783312	629375
TspeGha	ToryNam2	TstrRSA	0.108173	59.4419	2.3e-16	847782	774877	623600
TspeGha	ToryNam2	TstrTan	0.108233	60.3198	2.3e-16	854806	783116	630153
TspeGha	ToryNam2	TstrZam	0.108083	61.2157	2.3e-16	854384	782481	629833
TspeGha	ToryNam2	TstrZam1	0.111376	60.8192	2.3e-16	846899	779817	623519
TspeGha	ToryNam2	TstrZim	0.107738	60.3304	2.3e-16	854917	782425	630229
TspeZam	TspeTan	ToryNam2	0.0017998	1.06276	0.287891	1.49526e+06	155435	154877
TspeTan	ToryNam2	TstrBot	0.110821	45.8273	2.3e-16	859151	791084	633239
TspeTan	ToryNam2	TstrNA-	0.11058	45.24	2.3e-16	863108	777494	622664
TspeTan	ToryNam2	TstrNam	0.11062	45.6038	2.3e-16	860478	790302	632870
TspeTan	ToryNam2	TstrRSA	0.109742	44.8844	2.3e-16	851037	781753	627139
TspeTan	ToryNam2	TstrTan	0.109723	45.3785	2.3e-16	858039	790028	633802
TspeTan	ToryNam2	TstrZam	0.109656	45.5461	2.3e-16	857667	789433	633410
TspeTan	ToryNam2	TstrZam1	0.112996	46.1162	2.3e-16	850162	786741	626994
TspeTan	ToryNam2	TstrZim	0.109282	45.1805	2.3e-16	858164	789349	633823
TspeZam	ToryNam2	TstrBot	0.10984	49.4475	2.3e-16	845547	779903	625530
TspeZam	ToryNam2	TstrNA-	0.109665	48.8101	2.3e-16	849466	766496	614994
TspeZam	ToryNam2	TstrNam	0.109628	49.0863	2.3e-16	846858	779148	625192
TspeZam	ToryNam2	TstrRSA	0.108803	48.0632	2.3e-16	837704	770858	619575
TspeZam	ToryNam2	TstrTan	0.108828	48.9311	2.3e-16	844480	778901	626007
TspeZam	ToryNam2	TstrZam	0.108736	49.4497	2.3e-16	844105	778300	625641
TspeZam	ToryNam2	TstrZam1	0.111951	49.3779	2.3e-16	836775	775616	619438
TspeZam	ToryNam2	TstrZim	0.108417	48.9186	2.3e-16	844629	778260	626012
TstrNA-	TstrBot	ToryNam2	0.141667	36.3803	2.3e-16	1.30725e+06	66216.8	49783.4
TstrNam	TstrBot	ToryNam2	0.0210165	17.9361	2.3e-16	1.32998e+06	51229.7	49120.6
TstrBot	TstrRSA	ToryNam2	0.000460364	0.246813	0.805053	1.31967e+06	48698	48653.2
TstrBot	TstrTan	ToryNam2	0.000577461	0.342436	0.732022	1.33122e+06	49075.1	49018.5
TstrZam	TstrBot	ToryNam2	0.00139708	0.78402	0.433029	1.33036e+06	48974.7	48838.1
TstrBot	TstrZam1	ToryNam2	0.0578146	30.6499	2.3e-16	1.32119e+06	51162.3	45569.8
TstrZim	TstrBot	ToryNam2	0.00747535	7.18439	6.75099e-13	1.32969e+06	50346.5	49599.4
TstrNA-	TstrNam	ToryNam2	0.116574	32.9445	2.3e-16	1.303e+06	68809.5	54441.6
TstrNA-	TstrRSA	ToryNam2	0.135423	35.2172	2.3e-16	1.29295e+06	68219	51945.9
TstrNA-	TstrTan	ToryNam2	0.138392	37.8749	2.3e-16	1.30531e+06	67816.3	51327.8
TstrNA-	TstrZam	ToryNam2	0.137088	40.3425	2.3e-16	1.30431e+06	67630.6	51323.4
TstrNA-	TstrZam1	ToryNam2	0.184855	49.579	2.3e-16	1.29538e+06	69858.8	48060.8
TstrNA-	TstrZim	ToryNam2	0.129814	37.8805	2.3e-16	1.30374e+06	68350.4	52643.7
TstrNam	TstrRSA	ToryNam2	0.0213664	12.8043	2.3e-16	1.31834e+06	50676.7	48556.5
TstrNam	TstrTan	ToryNam2	0.0205412	13.7607	2.3e-16	1.32699e+06	53797.7	51632
TstrNam	TstrZam	ToryNam2	0.0186818	13.8601	2.3e-16	1.32588e+06	53725	51754.5
TstrNam	TstrZam1	ToryNam2	0.0736669	40.5779	2.3e-16	1.31687e+06	55931.2	48256
TstrNam	TstrZim	ToryNam2	0.0127141	10.1311	2.3e-16	1.32554e+06	54239	52877.2
TstrRSA	TstrTan	ToryNam2	0.000234799	0.122061	0.902851	1.31666e+06	51240	51215.9
TstrZam	TstrRSA	ToryNam2	0.001649	0.78772	0.430861	1.31563e+06	51323.8	51154.8
TstrRSA	TstrZam1	ToryNam2	0.0543973	26.6284	2.3e-16	1.30678e+06	53265.9	47769.9
TstrZim	TstrRSA	ToryNam2	0.00726402	3.77213	0.000161862	1.3153e+06	52348.2	51593.2
TstrZam	TstrTan	ToryNam2	0.0019398	1.09179	0.274925	1.32889e+06	50109.8	49915.8
TstrTan	TstrZam1	ToryNam2	0.0571286	32.5009	2.3e-16	1.32095e+06	51140.5	45613.1
TstrZim	TstrTan	ToryNam2	0.00787379	5.82867	5.58693e-09	1.3283e+06	51443.1	50639.3
TstrZam	TstrZam1	ToryNam2	0.057983	28.2025	2.3e-16	1.31885e+06	52229	46504.1
TstrZim	TstrZam	ToryNam2	0.00592951	4.42469	9.65802e-06	1.32693e+06	51600.3	50992
TstrZim	TstrZam1	ToryNam2	0.06282	34.6435	2.3e-16	1.31821e+06	53523.8	47196.5
ToryTan1	ToryTan2	ToryRSA	0.000641139	0.993815	0.320313	123429	111248	111105
ToryRSA	ToryZam1	ToryTan1	0.0286925	13.9842	2.3e-16	120500	114893	108484
ToryRSA	ToryZam2	ToryTan1	0.0290595	11.7934	2.3e-16	120614	114856	108369
ToryRSA	ToryZim1	ToryTan1	0.00402085	1.55865	0.119079	120003	117010	116073
ToryTan1	ToryRSA	ToryZim2	0.014958	4.79432	1.63227e-06	120275	119736	116207
ToryRSA	ToryTan1	TscrGha	0.00409588	2.38742	0.0169669	1.76054e+06	94142	93374
ToryRSA	ToryTan1	TspeBot	0.00171554	1.27558	0.202106	1.5853e+06	105429	105068
ToryRSA	ToryTan1	TspeCam	0.00143474	1.06027	0.28902	1.58745e+06	105523	105221
ToryRSA	ToryTan1	TspeCon	0.00129652	0.846395	0.397333	1.58239e+06	105398	105125
ToryRSA	ToryTan1	TspeDRC	0.0013833	1.01224	0.311425	1.58734e+06	105529	105238
ToryRSA	ToryTan1	TspeGha	0.000974622	0.662434	0.507693	1.57645e+06	104820	104616
ToryRSA	ToryTan1	TspeTan	0.00170922	1.31812	0.187464	1.58746e+06	105485	105126
ToryRSA	ToryTan1	TspeZam	0.00114571	0.860644	0.389434	1.56946e+06	103805	103567
ToryTan1	ToryRSA	TstrBot	0.0018747	1.05874	0.289718	1.64711e+06	100491	100115
ToryTan1	ToryRSA	TstrNA-	0.00191722	1.09619	0.272997	1.64959e+06	99035.2	98656.1
ToryTan1	ToryRSA	TstrNam	0.00130935	0.738396	0.460274	1.64895e+06	100351	100088
ToryTan1	ToryRSA	TstrRSA	0.00116287	0.640992	0.521528	1.63537e+06	99267.5	99036.9
ToryTan1	ToryRSA	TstrTan	0.00147396	0.851694	0.394384	1.64697e+06	100393	100098
ToryTan1	ToryRSA	TstrZam	0.00151623	0.878473	0.379687	1.64681e+06	100353	100049
ToryTan1	ToryRSA	TstrZam1	0.00168735	0.931909	0.351384	1.63309e+06	99708	99372.1
ToryTan1	ToryRSA	TstrZim	0.00163307	0.928631	0.35308	1.64766e+06	100387	100059
ToryRSA	ToryZam1	ToryTan2	0.0271428	14.2637	2.3e-16	120444	114629	108570
ToryRSA	ToryZam2	ToryTan2	0.0271293	10.7674	2.3e-16	120592	114540	108489
ToryZim1	ToryRSA	ToryTan2	0.00348497	1.35965	0.173941	120657	116869	116057
ToryTan2	ToryRSA	ToryZim2	0.0216064	7.43185	1.07089e-13	121044	120362	115271
ToryRSA	ToryTan2	TscrGha	0.00242655	1.28994	0.197072	1.7606e+06	93751.3	93297.4
ToryRSA	ToryTan2	TspeBot	0.000672807	0.499286	0.617578	1.58529e+06	105059	104918
ToryRSA	ToryTan2	TspeCam	0.000528478	0.39647	0.691759	1.58744e+06	105184	105073
ToryRSA	ToryTan2	TspeCon	0.000317216	0.202518	0.839512	1.58239e+06	105047	104980
ToryRSA	ToryTan2	TspeDRC	0.000529234	0.395765	0.692279	1.58732e+06	105190	105079
ToryTan2	ToryRSA	TspeGha	2.93565e-05	0.0198363	0.984174	1.57644e+06	104477	104470
ToryRSA	ToryTan2	TspeTan	0.000832911	0.635583	0.525048	1.58745e+06	105140	104965
ToryRSA	ToryTan2	TspeZam	0.000335479	0.255038	0.798693	1.56944e+06	103481	103411
ToryTan2	ToryRSA	TstrBot	0.00339457	1.88405	0.059558	1.64718e+06	100413	99734
ToryTan2	ToryRSA	TstrNA-	0.00337808	1.89249	0.0584254	1.64965e+06	98958	98291.7
ToryTan2	ToryRSA	TstrNam	0.00272523	1.50557	0.132178	1.64901e+06	100263	99718.2
ToryTan2	ToryRSA	TstrRSA	0.00247399	1.32236	0.186047	1.63542e+06	99175.3	98685.8
ToryTan2	ToryRSA	TstrTan	0.00300756	1.71253	0.0867985	1.64704e+06	100320	99718.5
ToryTan2	ToryRSA	TstrZam	0.0030915	1.77528	0.0758512	1.64688e+06	100281	99662.8
ToryTan2	ToryRSA	TstrZam1	0.00325626	1.76523	0.0775259	1.63317e+06	99641.3	98994.4
ToryTan2	ToryRSA	TstrZim	0.00315372	1.76564	0.0774557	1.64773e+06	100310	99679
ToryZam1	ToryZam2	ToryRSA	0.00107121	0.580631	0.561489	116827	106191	105964
ToryRSA	ToryZam1	ToryZim1	0.00602643	2.38697	0.016988	119888	113158	111802
ToryRSA	ToryZam1	ToryZim2	0.00431687	1.80235	0.0714897	124050	112461	111494
ToryRSA	ToryZam1	TscrGha	0.00226635	1.50391	0.132604	1.76733e+06	89259.8	88856.1
ToryRSA	ToryZam1	TspeBot	0.00259217	1.05203	0.292784	1.59189e+06	100210	99691.3
ToryRSA	ToryZam1	TspeCam	0.00191032	1.00372	0.315515	1.59408e+06	100262	99879.2
ToryRSA	ToryZam1	TspeCon	0.0015618	0.875092	0.381524	1.58905e+06	100136	99824
ToryRSA	ToryZam1	TspeDRC	0.00232873	1.14001	0.254284	1.59392e+06	100319	99852.9
ToryRSA	ToryZam1	TspeGha	0.00220922	0.956269	0.338937	1.58297e+06	99652.9	99213.5
ToryRSA	ToryZam1	TspeTan	0.00272011	1.23538	0.21669	1.59404e+06	100273	99729.3
ToryRSA	ToryZam1	TspeZam	0.00193993	0.87998	0.37887	1.57595e+06	98651.5	98269.5
ToryRSA	ToryZam1	TstrBot	0.000564182	0.255757	0.798139	1.65386e+06	95368.1	95260.6
ToryRSA	ToryZam1	TstrNA-	0.000304739	0.136551	0.891385	1.65635e+06	93950	93892.8
ToryRSA	ToryZam1	TstrNam	0.00126282	0.564296	0.572553	1.6557e+06	95362.1	95121.5
ToryRSA	ToryZam1	TstrRSA	0.00123355	0.53831	0.590363	1.64207e+06	94331	94098.6
ToryRSA	ToryZam1	TstrTan	0.00115451	0.534693	0.592862	1.65371e+06	95370.7	95150.7
ToryRSA	ToryZam1	TstrZam	0.000975882	0.4494	0.653143	1.65356e+06	95313.1	95127.2
ToryRSA	ToryZam1	TstrZam1	0.000889457	0.391877	0.695149	1.6398e+06	94668.2	94500
ToryRSA	ToryZam1	TstrZim	0.000877764	0.399577	0.689468	1.65441e+06	95327	95159.8
ToryRSA	ToryZam2	ToryZim1	0.00658943	2.62328	0.00870872	119990	113157	111675
ToryRSA	ToryZam2	ToryZim2	0.00372358	1.51691	0.129289	124265	112314	111481
ToryRSA	ToryZam2	TscrGha	0.00230038	1.22925	0.218979	1.76752e+06	89231.4	88821.8
ToryRSA	ToryZam2	TspeBot	0.000514511	0.183834	0.854144	1.59238e+06	100045	99942.4
ToryZam2	ToryRSA	TspeCam	0.0002491	0.102253	0.918556	1.59459e+06	100146	100096
ToryZam2	ToryRSA	TspeCon	0.00073509	0.311545	0.755386	1.5896e+06	100123	99975.6
ToryZam2	ToryRSA	TspeDRC	0.000245997	0.0965785	0.923061	1.59448e+06	100163	100113
ToryZam2	ToryRSA	TspeGha	0.000451687	0.156927	0.875302	1.58354e+06	99556.1	99466.2
ToryZam2	ToryRSA	TspeTan	0.000338426	0.124646	0.900804	1.59466e+06	100106	100038
ToryZam2	ToryRSA	TspeZam	0.00127146	0.465697	0.641433	1.57656e+06	98636.7	98386.2
ToryRSA	ToryZam2	TstrBot	0.000234979	0.0933193	0.92565	1.65409e+06	95297.4	95252.7
ToryZam2	ToryRSA	TstrNA-	4.30884e-05	0.0167472	0.986638	1.65657e+06	93884.1	93876
ToryRSA	ToryZam2	TstrNam	0.000786505	0.307483	0.758476	1.65593e+06	95262.9	95113.2
ToryRSA	ToryZam2	TstrRSA	0.00115987	0.446514	0.655226	1.64228e+06	94279.6	94061.1
ToryRSA	ToryZam2	TstrTan	0.000535727	0.211703	0.832339	1.65397e+06	95274.8	95172.7
ToryRSA	ToryZam2	TstrZam	0.000554385	0.225472	0.821612	1.65381e+06	95234.5	95129
ToryRSA	ToryZam2	TstrZam1	0.000743866	0.291464	0.770696	1.64003e+06	94635.4	94494.8
ToryRSA	ToryZam2	TstrZim	0.000329011	0.131177	0.895635	1.65466e+06	95230.2	95167.6
ToryZim2	ToryZim1	ToryRSA	0.0195224	11.4142	2.3e-16	121092	116711	112241
ToryZim1	ToryRSA	TscrGha	0.00730975	5.2324	1.67328e-07	1.76376e+06	92855.9	91508.2
ToryZim1	ToryRSA	TspeBot	0.00967838	5.77628	7.63687e-09	1.58868e+06	104516	102513
ToryZim1	ToryRSA	TspeCam	0.010191	6.44729	1.13868e-10	1.59084e+06	104683	102571
ToryZim1	ToryRSA	TspeCon	0.00989538	5.78199	7.38241e-09	1.58575e+06	104557	102508
ToryZim1	ToryRSA	TspeDRC	0.0102135	6.67599	2.4557e-11	1.59072e+06	104694	102577
ToryZim1	ToryRSA	TspeGha	0.0103552	6.5928	4.31615e-11	1.5798e+06	104053	101920
ToryZim1	ToryRSA	TspeTan	0.0101144	6.57381	4.90454e-11	1.59087e+06	104601	102506
ToryZim1	ToryRSA	TspeZam	0.0109399	6.96947	3.18135e-12	1.57284e+06	103080	100849
ToryZim1	ToryRSA	TstrBot	0.00491039	2.85154	0.00435079	1.64952e+06	98970.6	98003.4
ToryZim1	ToryRSA	TstrNA-	0.00525904	2.97003	0.00297767	1.65204e+06	97549.4	96528.8
ToryZim1	ToryRSA	TstrNam	0.0044933	2.59477	0.00946538	1.65138e+06	98845.9	97961.6
ToryZim1	ToryRSA	TstrRSA	0.00479358	2.77968	0.00544117	1.63782e+06	97819.3	96886
ToryZim1	ToryRSA	TstrTan	0.00484184	2.84423	0.00445191	1.64941e+06	98902	97948.9
ToryZim1	ToryRSA	TstrZam	0.00498491	2.94687	0.00321004	1.64926e+06	98871.9	97891.1
ToryZim1	ToryRSA	TstrZam1	0.00508399	2.89233	0.00382391	1.63552e+06	98208.6	97215.1
ToryZim1	ToryRSA	TstrZim	0.00487085	2.8052	0.00502848	1.65009e+06	98885.4	97926.8
ToryZim2	ToryRSA	TscrGha	0.0147636	9.02987	2.3e-16	1.76111e+06	94375.2	91629.1
ToryZim2	ToryRSA	TspeBot	0.0176104	11.3804	2.3e-16	1.58608e+06	106385	102703
ToryZim2	ToryRSA	TspeCam	0.018381	12.6725	2.3e-16	1.58827e+06	106580	102733
ToryZim2	ToryRSA	TspeCon	0.0181385	10.7447	2.3e-16	1.5832e+06	106474	102680
ToryZim2	ToryRSA	TspeDRC	0.0184458	13.4625	2.3e-16	1.58815e+06	106593	102732
ToryZim2	ToryRSA	TspeGha	0.0183231	13.9986	2.3e-16	1.57721e+06	105908	102097
ToryZim2	ToryRSA	TspeTan	0.0179789	13.0597	2.3e-16	1.58825e+06	106454	102694
ToryZim2	ToryRSA	TspeZam	0.0191786	13.1277	2.3e-16	1.57029e+06	104951	101001
ToryZim2	ToryRSA	TstrBot	0.00794905	4.75888	1.94667e-06	1.64624e+06	100159	98579.4
ToryZim2	ToryRSA	TstrNA-	0.00839223	4.82404	1.40681e-06	1.6488e+06	98744.4	97100.8
ToryZim2	ToryRSA	TstrNam	0.00758091	4.45341	8.4518e-06	1.6481e+06	100037	98532
ToryZim2	ToryRSA	TstrRSA	0.007925	4.71682	2.39558e-06	1.63457e+06	99010.5	97453.6
ToryZim2	ToryRSA	TstrTan	0.00792325	4.90193	9.49004e-07	1.64614e+06	100101	98527.6
